г Санкт-Петербург;п Парголово;60.0708,30.3105;ЖК "На заречной";НАО ИСГ Норманн;7802225717;Санкт-Петербургу, поселок Парголово, Торфяное, Ольгинская дорога, уч. 5,северо-восточнее дома 4, по Заречной улице);литер А;78:36:13101А:30;Казакова Н.Д.;6333;1;;;severozapadny
г Санкт-Петербург;п Парголово;60.071969,30.347116;ЖК "Северная долина";ООО ГлавСтрой-СПб;7839347260;г. Санкт-Петербург, пос. Парголово, проспект Энгельса, уч. 20, 11 оч., к. 13;к. 13;78:36:13101:37;Сергеева Е.С.;6781;1;;;severozapadny
г Санкт-Петербург;п Парголово;60.0742,30.3181;ЖК "Прагма-сити";ООО СК Прагма;7802320343;Санкт-Петерберг, п. Парголово, Торфяное, Ольгинская дорога, уч. 4 (северо-восточнее дома 4 по Заречной улице);литер А;78:36:13101А:26;Казакова Н.Д.;6339;1;;;severozapadny
Ивановская обл;г Кохма;56.933612,41.101167;ЖК "Клевер";ООО Терем;3702707646;Кохма, ул. Восточная 1;д. 1;37:24:020405:23;Сергеева Е.С.;1937;1;;;sukokin
Ивановская обл;ст Кохма;56.948602,41.063959;ЖК "Новая дерябиха";ООО Посейдон;3702084141;Кохма, Дерябиха, д.56;д. 56;37:05:030560:248;Сергеева Е.С.;1918;1;;;sukokin
Ивановская обл;г Иваново;56.990498,40.960051;Иваново, ул. Б. Воробьевская;ООО Бетонавтосервис(инвестор), Инновационно-строительная компания (застройщик);3702000663;Иваново, ул. Б. Воробьевская;;37:34:040105:581;Сергеева Е.С.;1915;1;;;sukokin
Ивановская обл;г Иваново;57.005015,40.963069;Ивановская обл. г. Иваново,ул. Зверева 22;ООО Ивстройинвест;370269492;Ивановская обл. г. Иваново,ул. Зверева 22;д. 22;37:24:040219:11;Сергеева Е.С.;296;1;;;sukokin
Иркутская обл;рп Маркова;52.2073,104.2927;ЖК "Южный парк";ООО "СибЭнергоРемСтрой";3811063600;р.п. Маркова, мкр. Березовый, б/с 1;б/с 1;38:06:010404:438;52.2073,104.2927;1977;1;;;Pleskacheva
Иркутская обл;г Ангарск;;ЖК "Три тополя";ООО Парус;1840020639;г.Пенза, относительно ориентира пр.Коммунистического, 1,2,5,6,7,8,9, ж.д.1, к. 3;к. 3;58:29:4003008:111;объект не Ангарска;714;1;объект не Ангарска;;Pleskacheva
Калининградская обл;г Калининград;54.663165, 20.500508;ЖК "Г.калининград ул.у.громовой";ООО СК Вест Инвест;3906226877;г.Калининград ул.У.Громовой;;39:15:151105:85;Казакова Н.Д.;2072;1;;;severozapadny
Калининградская обл;г Калининград;54.6763,20.4783;г. Калинград, ул. Беговая, д.43-45;ООО КД Строй";3906158384;г. Калинград, ул. Беговая, д.43-45;д. 43-15;39:15:15840:8;Казакова Н.Д.;2058;1;;;severozapadny
Калининградская обл;г Калининград;54.6824,20.4920;ЖК "Инженерный";ООО строй лэнд;3906128774;Калининград, Инженерная 3;д. 3;39:15:000000:6425;Казакова Н.Д.;2051;1;;;severozapadny
Калининградская обл;г Калининград;54.710881,20.594632;г. Калининград, ул. Аксакова - дор. Окружная, д.20 (по ГП) (строительный адрес); Кадастровый номер: 39:15:000000:5693;ООО Мегаполис-Жилстрой;3905048484;г. Калининград, ул. Аксакова - дор. Окружная, д.20 (по ГП) (строительный адрес); Кадастровый номер: 39:15:000000:5693;д. 20;39:15:000000:5693;Казакова Н.Д.;2031;1;;;severozapadny
Калининградская обл;г Калининград;54.710881,20.594632;г. Калининград, ул. Аксакова - дор. Окружная, д.22 (по ГП) (строительный адрес); Кадастровый номер: 39:15:000000:3430;ООО Мегаполис-Жилстрой;3905048484;г. Калининград, ул. Аксакова - дор. Окружная, д.22 (по ГП) (строительный адрес); Кадастровый номер: 39:15:000000:3430;д. 22;39:15:000000:3430;Казакова Н.Д.;2033;1;;;severozapadny
Калининградская обл;г Калининград;54.710881,20.594632;г. Калининград, ул. Аксакова - дор. Окружная, д.23 (по ГП) (строительный адрес); Кадастровый номер: 39:15:000000:7998;ООО Мегаполис-Жилстрой;3905048484;г. Калининград, ул. Аксакова - дор. Окружная, д.23 (по ГП) (строительный адрес); Кадастровый номер: 39:15:000000:7998;д. 23;39:15:000000:7998;Казакова Н.Д.;2034;1;;;severozapadny
Калининградская обл;г Калининград;54.710881,20.594632;г. Калининград, ул. Аксакова - дорога Окружная, д.№10 по ГП;ООО Мегаполис-Жилстрой;3905048484;г. Калининград, ул. Аксакова - дорога Окружная, д.№10 по ГП;д. 10;39:15:000000:3421;Казакова Н.Д.;2035;1;;;severozapadny
Калининградская обл;п Большое Исаково;54.7138,20.6058;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 4;ООО Норд Вэй;7813489045;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 4;д. 4;39:03:020033:3;Смородская;6642;1;;;severozapadny
Калининградская обл;п Большое Исаково;54.7138,20.6059;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 2;ООО Норд Вэй;7813489045;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 2;д. 2;39:03:020033:3;Смородская;6640;1;;;severozapadny
Калининградская обл;г Калининград;54.7139,20.4685;г.Калининград, ул. Марата, 5/7 (№ 1 по ГП);ООО ИСК МИР;3906148682;г.Калининград, ул. Марата, 5/7 (№ 1 по ГП);д. 5/7, 1;39:15:111503:36;Казакова Н.Д.;2054;1;;;severozapadny
Калининградская обл;г Калининград;54.7139,20.4685;г.Калининград, ул. Марата, 5/7 (№ 2 по ГП);ООО ИСК МИР;3906148682;г.Калининград, ул. Марата, 5/7 (№ 2 по ГП);д. 5/7, 2;39:15:111503:36;Казакова Н.Д.;2055;1;;;severozapadny
Калининградская обл;г Калининград;54.7139,20.4685;г.Калининград, ул. Марата, 5/7 (№ 3 по ГП);ООО ИСК МИР;3906148682;г.Калининград, ул. Марата, 5/7 (№ 3 по ГП);д. 5/7, 3;39:15:111503:36;Казакова Н.Д.;2056;1;;;severozapadny
Калининградская обл;п Большое Исаково;54.7139,20.6053;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 1;ООО Норд Вэй;7813489045;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 1;д. 1;39:03:020033:3;Смородская;6639;1;;;severozapadny
Калининградская обл;п Большое Исаково;54.7142,20.6055;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 3;ООО Норд Вэй;7813489045;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 3;д. 3;39:03:020033:3;Смородская;6641;1;;;severozapadny
Калининградская обл;п Большое Исаково;54.7142,20.6061;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 6;ООО Норд Вэй;7813489045;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 6;д. 6;39:03:020033:3;Смородская;6644;1;;;severozapadny
Калининградская обл;п Большое Исаково;54.7145,20.6057;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 5;ООО Норд Вэй;7813489045;Калининградская область, Гурьевский район, п.Большое Исаково, ул.Кооперативная д. 5;д. 5;39:03:020033:3;Смородская;6643;1;;;severozapadny
Калининградская обл;г Калининград;54.726294,20.347211;ЖК "Алданские сосны";ООО ЗападСтройИнвест;3907034078;г. Калининград, ул. Алданская, 3 очередь;;39:15:000000:107;Казакова Н.Д.;2119;1;;;severozapadny
Калининградская обл;г Калининград;54.7327,20.5336;ЖК "Иск цветной бульвар";ООО АвангартИнвестПроект;3912008813;г.Калининград, ул. Артиллерийская, д.4;д. 4;39:15:000000:3937;Казакова Н.Д.;2139;1;;;severozapadny
